# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t4
name "LJ3"
serial "440010888"
ip "192.168.1.34"
samplehz 1000.000000
settleus 10.000000
nsample 1024

# Analog Inputs
aichannel 0
ailabel "Fuel Gas"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 6.000000
aicalzero 0.052000
aicalunits "V"

aichannel 2
ailabel "Oxygen"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 10.000000
aicalzero 0.000000
aicalunits "V"


## End Configuration ##
#: Fri Jun 11 13:45:34 2021
1.854342e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.895761e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.895761e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.398734e+00
1.875052e+00	1.419444e+00
1.875052e+00	1.398734e+00
